"Date","Cancer Site","Stage","Observed Count","Proportion (where stage known)","Proportion of total","Rolling Average","Rolling Proportion","LowerCI (rolling average)","Upper (rolling average)"
2019-01-01,"All Cancers Combined (excluding Lung and Prostate)","Early stages (I+II)",4122,0.739372197309417,0.548575991482566,4012,0.533617077874576,74.5070763045458,76.8162613067771
2019-01-01,"All Cancers Combined (excluding Lung and Prostate)","Late stages (III+IV)",1453,0.260627802690583,0.193372371573064,1289.25,0.171477023342422,23.1837386932229,25.4929236954542
2019-01-01,"All Cancers Combined (excluding Lung)","Stage I",3448,0.40559934125397,0.299071905629283,3407.91666666667,0.298075030795134,NA,NA
2019-01-01,"All Cancers Combined (excluding Lung)","Stage II",2222,0.261381013998353,0.192731373059242,2064.58333333333,0.180579750286085,NA,NA
2019-01-01,"All Cancers Combined (excluding Lung)","Stage III",1633,0.192095047641454,0.141642813773961,1583.83333333333,0.138530725890508,NA,NA
2019-01-01,"All Cancers Combined (excluding Lung)","Stage IV",1198,0.140924597106223,0.103911874403678,1058.75,0.0926040656865675,NA,NA
2019-01-01,"All Cancers Combined (excluding Lung)","Unknown stage",3028,NA,0.262642033133836,3318,0.290210427341706,NA,NA
2019-01-01,"All Cancers Combined (excluding Lung)","Total",11529,NA,NA,11433.0833333333,1,NA,NA
2019-01-01,"All Cancers Combined (excluding Lung)","TotalKnown",8501,NA,NA,8115.08333333333,NA,NA,NA
2019-01-01,"All Cancers Combined (excluding Lung)","Early stages (I+II)",5670,0.666980355252323,0.491803278688525,5472.5,0.478654781081219,66.4085436193592,68.4472622799816
2019-01-01,"All Cancers Combined (excluding Lung)","Late stages (III+IV)",2831,0.333019644747677,0.245554688177639,2642.58333333333,0.231134791577075,31.5527377200184,33.5914563806408
2019-01-01,"All Cancers Combined (excluding Prostate)","Stage I",2950,0.353039731929153,0.274189051027047,2940.41666666667,0.277598577587563,NA,NA
2019-01-01,"All Cancers Combined (excluding Prostate)","Stage II",1981,0.237075155576831,0.184124918672739,1813,0.171161531925607,NA,NA
2019-01-01,"All Cancers Combined (excluding Prostate)","Stage III",1392,0.1665868836764,0.129380053908356,1316.75,0.124311609025396,NA,NA
2019-01-01,"All Cancers Combined (excluding Prostate)","Stage IV",2033,0.243298228817616,0.188958081606097,1841.16666666667,0.173820687918935,NA,NA
2019-01-01,"All Cancers Combined (excluding Prostate)","Unknown stage",2403,NA,0.223347894785761,2681,0.253107593542499,NA,NA
2019-01-01,"All Cancers Combined (excluding Prostate)","Total",10759,NA,NA,10592.3333333333,1,NA,NA
2019-01-01,"All Cancers Combined (excluding Prostate)","TotalKnown",8356,NA,NA,7911.33333333333,NA,NA,NA
2019-01-01,"All Cancers Combined (excluding Prostate)","Early stages (I+II)",4931,0.590114887505984,0.458313969699786,4753.41666666667,0.44876010951317,58.9998545769066,61.1576282569728
2019-01-01,"All Cancers Combined (excluding Prostate)","Late stages (III+IV)",3425,0.409885112494016,0.318338135514453,3157.91666666667,0.298132296944331,38.8423717430272,41.0001454230934
2019-01-01,"Bladder","Stage I",213,0.484090909090909,0.248251748251748,194.666666666667,0.238172920065253,NA,NA
2019-01-01,"Bladder","Stage II",140,0.318181818181818,0.163170163170163,147.083333333333,0.179955138662316,NA,NA
2019-01-01,"Bladder","Stage III",58,0.131818181818182,0.0675990675990676,48.4166666666667,0.0592373572593801,NA,NA
2019-01-01,"Bladder","Stage IV",29,0.0659090909090909,0.0337995337995338,22.1666666666667,0.0271207177814029,NA,NA
2019-01-01,"Bladder","Unknown stage",418,NA,0.487179487179487,405,0.495513866231648,NA,NA
2019-01-01,"Bladder","Total",858,NA,NA,817.333333333333,1,NA,NA
2019-01-01,"Bladder","TotalKnown",440,NA,NA,412.333333333333,NA,NA,NA
2019-01-01,"Bladder","Early stages (I+II)",353,0.802272727272727,0.411421911421911,341.75,0.418128058727569,78.9469321388455,86.2099855262463
2019-01-01,"Bladder","Late stages (III+IV)",87,0.197727272727273,0.101398601398601,70.5833333333333,0.086358075040783,13.7900144737537,21.0530678611545
2019-01-01,"Blood","Stage I",87,0.169260700389105,0.0802583025830258,77.8333333333333,0.0750321336760925,NA,NA
2019-01-01,"Blood","Stage II",86,0.167315175097276,0.0793357933579336,78.9166666666667,0.0760764781491003,NA,NA
2019-01-01,"Blood","Stage III",124,0.24124513618677,0.114391143911439,101.416666666667,0.0977667095115681,NA,NA
2019-01-01,"Blood","Stage IV",217,0.422178988326848,0.200184501845018,221.5,0.213528277634961,NA,NA
2019-01-01,"Blood","Unknown stage",570,NA,0.525830258302583,557.666666666667,0.537596401028278,NA,NA
2019-01-01,"Blood","Total",1084,NA,NA,1037.33333333333,1,NA,NA
2019-01-01,"Blood","TotalKnown",514,NA,NA,479.666666666667,NA,NA,NA
2019-01-01,"Blood","Early stages (I+II)",173,0.336575875486381,0.159594095940959,156.75,0.151108611825193,28.6335305964893,36.999587461418
2019-01-01,"Blood","Late stages (III+IV)",341,0.663424124513619,0.314575645756458,322.916666666667,0.31129498714653,63.000412538582,71.3664694035107
2019-01-01,"Bowel","Stage I",479,0.209811651335961,0.163928815879535,428.416666666667,0.149957704984978,NA,NA
2019-01-01,"Bowel","Stage II",617,0.270258431887867,0.211156741957563,595.083333333333,0.208295656739492,NA,NA
2019-01-01,"Bowel","Stage III",727,0.31844064826982,0.24880219028063,701.083333333333,0.245398594055363,NA,NA
2019-01-01,"Bowel","Stage IV",460,0.201489268506351,0.157426420260096,436.666666666667,0.152845433596826,NA,NA
2019-01-01,"Bowel","Unknown stage",639,NA,0.218685831622177,695.666666666667,0.243502610623341,NA,NA
2019-01-01,"Bowel","Total",2922,NA,NA,2856.91666666667,1,NA,NA
2019-01-01,"Bowel","TotalKnown",2283,NA,NA,2161.25,NA,NA,NA
2019-01-01,"Bowel","Early stages (I+II)",1096,0.480070083223828,0.375085557837098,1023.5,0.35825336172447,45.2583781326787,49.4647085279545
2019-01-01,"Bowel","Late stages (III+IV)",1187,0.519929916776172,0.406228610540726,1137.75,0.398244027652189,50.5352914720455,54.7416218673213
2019-01-01,"Breast","Stage I",1210,0.417817679558011,0.313309166235111,1219.91666666667,0.312311991978324,NA,NA
2019-01-01,"Breast","Stage II",1262,0.435773480662983,0.326773692387364,1139.33333333333,0.291681778422546,NA,NA
2019-01-01,"Breast","Stage III",278,0.0959944751381216,0.0719834282755049,275.25,0.0704670065922813,NA,NA
2019-01-01,"Breast","Stage IV",146,0.050414364640884,0.0378042465044019,123.583333333333,0.0316386832504853,NA,NA
2019-01-01,"Breast","Unknown stage",966,NA,0.250129466597618,1148,0.293900539756363,NA,NA
2019-01-01,"Breast","Total",3862,NA,NA,3906.08333333333,1,NA,NA
2019-01-01,"Breast","TotalKnown",2896,NA,NA,2758.08333333333,NA,NA,NA
2019-01-01,"Breast","Early stages (I+II)",2472,0.853591160220994,0.640082858622475,2359.25,0.60399377040087,84.1774646878765,86.8026239892571
2019-01-01,"Breast","Late stages (III+IV)",424,0.146408839779006,0.109787674779907,398.833333333333,0.102105689842767,13.1973760107429,15.8225353121235
2019-01-01,"Cervical","Stage I",108,0.545454545454545,0.455696202531646,102.083333333333,0.458973398276508,NA,NA
2019-01-01,"Cervical","Stage II",44,0.222222222222222,0.185654008438819,35.6666666666667,0.160359685275384,NA,NA
2019-01-01,"Cervical","Stage III",19,0.095959595959596,0.080168776371308,14.6666666666667,0.0659423004870738,NA,NA
2019-01-01,"Cervical","Stage IV",27,0.136363636363636,0.113924050632911,21.5833333333333,0.0970400899213189,NA,NA
2019-01-01,"Cervical","Unknown stage",39,NA,0.164556962025316,48.4166666666667,0.217684526039715,NA,NA
2019-01-01,"Cervical","Total",237,NA,NA,222.416666666667,1,NA,NA
2019-01-01,"Cervical","TotalKnown",198,NA,NA,174,NA,NA,NA
2019-01-01,"Cervical","Early stages (I+II)",152,0.767676767676768,0.641350210970464,137.75,0.619333083551892,72.5347624816514,84.5385435253218
2019-01-01,"Cervical","Late stages (III+IV)",46,0.232323232323232,0.194092827004219,36.25,0.162982390408393,15.4614564746782,27.4652375183486
2019-01-01,"Colon","Stage I",277,0.180104031209363,0.140040444893832,239.75,0.123864468075946,NA,NA
2019-01-01,"Colon","Stage II",466,0.302990897269181,0.235591506572295,439.75,0.227192491496965,NA,NA
2019-01-01,"Colon","Stage III",477,0.310143042912874,0.241152679474216,471.25,0.243466655185775,NA,NA
2019-01-01,"Colon","Stage IV",318,0.206762028608583,0.160768452982811,305.083333333333,0.157618289060146,NA,NA
2019-01-01,"Colon","Unknown stage",440,NA,0.222446916076845,479.75,0.247858096181168,NA,NA
2019-01-01,"Colon","Total",1978,NA,NA,1935.58333333333,1,NA,NA
2019-01-01,"Colon","TotalKnown",1538,NA,NA,1455.83333333333,NA,NA,NA
2019-01-01,"Colon","Early stages (I+II)",743,0.483094928478544,0.375631951466127,679.5,0.351056959572911,44.1237006266563,49.2424016137998
2019-01-01,"Colon","Late stages (III+IV)",795,0.516905071521456,0.401921132457027,776.333333333333,0.401084944245921,50.7575983862003,55.8762993733436
2019-01-01,"Gynaecological","Stage I",614,0.565377532228361,0.434229137199434,594.25,0.437618901503529,NA,NA
2019-01-01,"Gynaecological","Stage II",113,0.104051565377532,0.0799151343705799,101.166666666667,0.0745013807916539,NA,NA
2019-01-01,"Gynaecological","Stage III",211,0.194290976058932,0.149222065063649,189.416666666667,0.139490641301013,NA,NA
